b'768974644124782592',b'#RosarioSangra todo el pa\xc3\xads sangra https://twitter.com/UsinadeJusticia/status/768851209281216512\xc2\xa0\xe2\x80\xa6',b'138885095',b'138885095',b'@monitorrente',b'1472172816000.0',b'0',b'0',,,
b'768974607378485248',b'#RosarioSangra Solidaridad y fuerza Rosarinos!!!',b'3065778184',b'3065778184',b'maria elena vega',b'1472172807000.0',b'0',b'1',,,
b'768974583638753281',b'#RosarioSangra  ojal\xc3\xa1 se repita en todo el pa\xc3\xads nosotros dijimos basta fuera todos los corruptos pic.twitter.com/EoNiUNOKXm',b'2949266331',b'2949266331',b'Sandra',b'1472172802000.0',b'54',b'44',,,
b'768974576877441024',"b'ME GUSTARIA QUE LO DIFUNDAN, SIN BANDERAS POLITICAS, SIN AGRESION, SOLO PEDIMOS JUSTICIA #RosarioSangra https://twitter.com/ElisaCarrioArg/status/768974174052315137\xc2\xa0\xe2\x80\xa6'",b'2482456968',b'2482456968',b'MARIAN',b'1472172800000.0',b'20',b'19',,,
b'768974571601010688',b'#RosarioSangra basta al Gobierno NARCOSOCIALISTA\nTODO SANTA FE UNIDO A LA MARCHA',b'755119985731706880',b'755119985731706880',b'Mari/\xf0\x9f\x92\x9c\\',b'1472172799000.0',b'1',b'1',,,
b'768974566580428804',b'#SeguridadYJusticia #RosarioSangra pic.twitter.com/lo8Pl6dnpN',b'360149178',b'360149178',b'*   Mili  !   \xe2\x99\xa1',b'1472172798000.0',b'1',b'0',,,
b'768974564198055936',b'#RosarioSangra https://twitter.com/ABCfilmaciones/status/768948209666420737\xc2\xa0\xe2\x80\xa6',b'2632831948',b'2632831948',b'La formose\xc3\xb1a',b'1472172797000.0',b'0',b'1',,,
b'768974561417322496',b'#RosarioSangra pic.twitter.com/0nb0BCUXWN',b'266545712',b'266545712',b'eva gonzalez',b'1472172796000.0',b'1',b'0',,,
b'768974555788566528',b'Est\xc3\xa1 clarito... no? #rosariosangra pic.twitter.com/Oh2KngG1El',b'273223320',b'273223320',b'luli m. p.',b'1472172795000.0',b'44',b'25',,,
b'768974539137097728',b'#RosarioSangra #rosario #seguridadpic.twitter.com/R8xlKgJsYI',b'569622233',b'569622233',b'Yodog',b'1472172791000.0',b'1',b'1',,,
b'768974538600226816',"b'#JuevesIntratable no se puede vivir as\xc3\xad,  pedimos seguridad #RosarioSangra se est\xc3\xa1n muriendo nuestros seres queridos y ellos siguen libres*'",b'3402606178',b'3402606178',b'RPdeRiverplate2',b'1472172791000.0',b'0',b'0',,,
b'768974531520262144',b'M\xc3\xa1s fotos impactantes #RosarioSangra por seguridad pic.twitter.com/uxJllm7PNs',b'128912378',b'128912378',b'Maximiliano A. Lequi',b'1472172789000.0',b'35',b'16',,,
b'768974498192318464',b'TT ARGENTINA 21:53\n1.River\n2.Rigoni\n3.#Prejuzgamiento\n4.#SeguimeEnInstagram\n5.Moreira\n6.#JuevesIntratable\n7.#JuevesRecopado\n8.#RosarioSangra',b'2617485302',b'2617485302',b'TT Mobile AR',b'1472172781000.0',b'0',b'0',,,
b'768974498133581824',b'#RosarioSangra https://twitter.com/ElisaCarrioArg/status/768974174052315137\xc2\xa0\xe2\x80\xa6',b'2949830825',b'2949830825',b'Mariana',b'1472172781000.0',b'0',b'0',,,
b'768974475182374914',b'@ todo Noticias. Esto pasa ahora en Rosario. \n#RosarioCiudadLiberada\n#RosarioSangra https://twitter.com/martinstreet84/status/768972900368089088\xc2\xa0\xe2\x80\xa6',b'3068989197',b'3068989197',b'Oscar A. Pereyra',b'1472172776000.0',b'1',b'2',,,
b'768974457327288320',b'#RosarioSangra y es culpa de #Narcosocialismohttps://twitter.com/Alejandrosfe/status/768970766205452288\xc2\xa0\xe2\x80\xa6',b'212675280',b'212675280',b'Vilma - Rosario',b'1472172772000.0',b'2',b'0',,,
b'768974451312648192',"b'..Que tristeza Luciano, toda la clase politica, hablando estupideces y #RosarioSangra'",b'558930313',b'558930313',b'Dolores Aguilar',b'1472172770000.0',b'0',b'1',,,
b'768974445100826624',"b'#RosarioSangra #Fein, #Pullaro, #Lifschitz, ma\xc3\xb1ana ser\xc3\xa1 26 de agosto, el d\xc3\xada despu\xc3\xa9s . Los vamos a estar mirando  #NiUnaMuerteM\xc3\xa1s'",b'2784757783',b'2784757783',b'Vecina de Brooklyn',b'1472172769000.0',b'1',b'1',,,
b'768974410741055488',b'Argentina un pa\xc3\xads al margen de la ley con el Kirchnerismo como Sherif. \nDigamos basta!! Hoy #RosarioSangra y marcha porque se haga justicia.',b'463801235',b'463801235',b'Pablo',b'1472172761000.0',b'0',b'0',,,
b'768974371704737792',b'#RosarioMarcha #RosarioDiceBasta #RosarioSangra #bastadeinseguridad #justiciapic.twitter.com/6z79oDApqp',b'1173492012',b'1173492012',b'Mar\xc3\xada Paula',b'1472172751000.0',b'11',b'6',,,
b'768974352469680128',b'#RosarioSangra @MiguelLifschitz @MonicaFein sientan verguenza al escuchar a los familiares d las victimas. Soretespic.twitter.com/KXehKzpJYj',b'153953194',b'153953194',b'marce',b'1472172747000.0',b'21',b'10',,,
b'768974335755288576',"b'En esta marcha est\xc3\xa1 tu alma,marquitos rivero! #RosarioSangra'",b'572139011',b'572139011',b'7 estrellas',b'1472172743000.0',b'0',b'0',,,
b'768974324107710464',"b'A los tipos  que le pagamos el sueldo  durante mas de 25 a\xc3\xb1os, se encargaron de hacer asesinos y ladrones  #RosarioSangra #juevesintratable'",b'154190079',b'154190079',b'El As del fratacho',b'1472172740000.0',b'1',b'1',,,
b'768974275357401088',b'Una tristeza que en #JuevesIntratable  hablen de marcha \xc3\xbatil #RosarioSangra',b'4368831561',b'4368831561',b'Natalia #Cambiemos',b'1472172728000.0',b'0',b'0',,,
b'768974255006552064',b'Gracias nadie lo publico porque somos del Interior #RosarioSangra https://twitter.com/fernandocarnota/status/768973999787372546\xc2\xa0\xe2\x80\xa6',b'177402586',b'177402586',b'Paula Palermo',b'1472172723000.0',b'0',b'3',,,
b'768974232617451522',b'#RosarioSangra @MiguelLifschitz',b'151452908',b'151452908',b'Majose\xf0\x9f\x8c\xb1',b'1472172718000.0',b'0',b'2',,,
b'768974231359160321',"b'Justicia para que el malnacido que no solo te roba lo material, te roba la vida, este donde tiene que estar. #RosarioSangra'",b'1638414206',b'1638414206',b'Maki',b'1472172718000.0',b'5',b'0',,,
b'768974223377391620',b'#RosarioSangra pic.twitter.com/T8W2w659lB',b'702486729249452032',b'702486729249452032',b'armando caseres',b'1472172716000.0',b'0',b'0',,,
b'768974223142481925',b'#RosarioSangra  Multitudinaria marcha para reclamar seguridad y Justicia. pic.twitter.com/SByMCT1kUZ',b'4822726995',b'4822726995',b'Info Ok',b'1472172716000.0',b'1',b'0',,,
b'768974188715577344',b'@luisnovaresio gracias por hablar en Intratables. #Federalismo #RosarioSangra pic.twitter.com/RdBLs7V3lI',b'140207089',b'140207089',b'clau bruno',b'1472172708000.0',b'1',b'2',,,
b'768974188149432320',b'#RosarioSangra tendr\xc3\xada que estar 1 en el TT pero no est\xc3\xa1 River As\xc3\xad estamos!  No hablemos m\xc3\xa1s!',b'1289713003',b'1289713003',b'EX Exitosa Abogada',b'1472172707000.0',b'0',b'0',,,
b'768974174052315137',b'#RosarioSangra y se levanta contra la inseguridad que mata sin piedad. HAY QUE PONERLE FIN. #NoM\xc3\xa1sInseguridadpic.twitter.com/1il8GuP0OB',b'1617578467',b'1617578467',b'Elisa Carri\xc3\xb3.',b'1472172704000.0',b'1013',b'1111',,,
b'768974147238199296',b'Mi apoyo a la marcha contra la inseguridad #RosarioSangra',b'745289896483491844',b'745289896483491844',b'Mauri Lucchesi',b'1472172698000.0',b'0',b'0',,,
b'768974139591974913',b'Multitudinaria marcha por seguridad en Rosario #RosarioSangra pic.twitter.com/L4KPqj6oCT',b'164738737',b'164738737',b'Norberto Cajaraville',b'1472172696000.0',b'1',b'0',,,
b'768974120948264960',"b'Marcha multitudinaria en Rosario, por Seguridad y Justicia! Sin fines pol\xc3\xadticos! #JuevesIntratable #RosarioSangra @Intratablestv'",b'360149178',b'360149178',b'*   Mili  !   \xe2\x99\xa1',b'1472172691000.0',b'0',b'0',,,
b'768974101042036737',b'M\xc3\xa1s fotos impactantes #RosarioSangra por seguridad pic.twitter.com/gulTvE1Pac',b'128912378',b'128912378',b'Maximiliano A. Lequi',b'1472172687000.0',b'114',b'77',,,
b'768974096445104128',"b'Viv\xc3\xad unos a\xc3\xb1os all\xc3\xa1, guardo maravillosos recuerdos de su gente\nOjal\xc3\xa1 pare esta locura que los est\xc3\xa1 matando\n#RosarioSangra'",b'118184228',b'118184228',b'Alexia ',b'1472172686000.0',b'0',b'3',,,
b'768974065579229188',b'#Rosario #MarchaPorSeguridad #RosarioSangra @todonoticias @Rosariotres @De12a14pic.twitter.com/padjmHzVva',b'533558992',b'533558992',b'Solchi',b'1472172678000.0',b'0',b'1',,,
b'768974062366388224',"b'#RosarioSangra #ArgentinaSangra, mientras tanto se sigue hablando de la herencia, la corrupci\xc3\xb3n K\n#BastaDeInseguridad'",b'162151085',b'162151085',b'Mr Barney',b'1472172677000.0',b'0',b'0',,,
b'768974038823755776',b'#RosarioSangra \n___Solo rostros de dolor pic.twitter.com/wdKHozSTbg',b'2584416093',b'2584416093',b'Soy Yo... ..San !!!',b'1472172672000.0',b'7',b'4',,,
b'768974034096758784',b'#RosarioSangra es el legado de 12 a\xc3\xb1os de gobierno nacional q siempre habl\xc3\xb3 de sensaci\xc3\xb3n de inseguridad.',b'3321577779',b'3321577779',b'Se\xc3\xb1orita Cluney',b'1472172671000.0',b'166',b'193',,,
b'768973963519295488',b'Lifschitz Narco Socialista Kerner\n gobernador de santa fe\n#RosarioSangra',b'279348400',b'279348400',b'Valerie*Blue Star*\xc2\xae',b'1472172654000.0',b'2',b'1',,,
b'768973950898597888',b'#RosarioSangra: multitudinaria protesta contra los cr\xc3\xadmenes violentos http://ln.is/YNRIy\xc2\xa0 by @opepaez via @c0nvey',b'1174080907',b'1174080907',b'Mora Lespa Narc&Shop',b'1472172651000.0',b'0',b'2',,,
b'768973946867834880',b'@deboraplager @pviloutaoficial #RosarioSangra mas de 10.000 personas marchamos desde Tribunales a la Gobernacion https://twitter.com/FRBuenosAires/status/768957504315424768\xc2\xa0\xe2\x80\xa6',b'177402586',b'177402586',b'Paula Palermo',b'1472172650000.0',b'0',b'0',,,
b'768973946368688132',"b'#juevesintratables en #RosarioSangra  tienen q intervenir la provincia! Esta tomada x jueces, polic\xc3\xadas y pol\xc3\xadticos corrompidos x los narcos'",b'760452616249864192',b'760452616249864192',b'Santiago Arbensen',b'1472172650000.0',b'0',b'0',,,
b'768973922243080192',b'#rosariosangra #rosario #seguridadpic.twitter.com/zTWI6rgYHc',b'569622233',b'569622233',b'Yodog',b'1472172644000.0',b'0',b'1',,,
b'768973916203315201',b'Con la consigna #RosarioSangra impresionante convocatoria de personas en la calle exigiendo Seguridad y Justicia.',b'138885095',b'138885095',b'@monitorrente',b'1472172643000.0',b'3',b'3',,,
b'768973891838603265',b'#juevesintratable\n#RosarioSangra y Sangra hace mucho tiempo .....',b'2707779588',b'2707779588',b'_MaRtA_61',b'1472172637000.0',b'1',b'0',,,
b'768973883428966401',b'#rosariosangra #JuevesIntratable @SANTIAGODELMORO @luisnovaresio #Justiciapic.twitter.com/74fNKDaO54',b'178373487',b'178373487',b'gonzalogorostarzu',b'1472172635000.0',b'6',b'10',,,
b'768973883315720192',b'TREMENDO #RosarioSangra vamos Argentina',b'711492948',b'711492948',b'ferok3',b'1472172635000.0',b'1',b'2',,,
b'768973870288236544',"b'Comunidad tuitera ayuden a hacer TT #RosarioSangra , nos estan matando por los delincuentes la ciudad es tierra de nadie. Ayuda por favor!!!'",b'2875503279',b'2875503279',b' M a y r a ',b'1472172632000.0',b'2',b'3',,,
b'768973838667350016',b'Las emociones no son buenas consejeras. mucha confusion en reclamos por #Inseguridad #RosarioSangra Involucrarse debe ser reflexionar',b'21918573',b'21918573',b'Mario Raimondi',b'1472172624000.0',b'4',b'6',,,
b'768973836582850560',"b'Totalmente v\xc3\xa1lida la marcha pac\xc3\xadfica #RosarioSangra, si gobernar\xc3\xa1 CFK les dir\xc3\xada golpistas, se cagaria de risa y se pondr\xc3\xada a bailar'",b'291781755',b'291781755',b'Facu Diaz Alvillos',b'1472172624000.0',b'1',b'1',,,
b'768973825883201536',"b'#RosarioSangra Basta de inseguridad, BASTA!!! Pol\xc3\xadticos corruptos, menos show, hagan algoooo!!!'",b'320497453',b'320497453',b'Constanza Yovtcheff',b'1472172621000.0',b'0',b'0',,,
b'768973815657467904',b'#RosarioSangra: multitudinaria protesta contra los cr\xc3\xadmenes violentos http://www.lavoz.com.ar/node/1076923\xc2\xa0 v\xc3\xada @LAVOZcomar',b'755119985731706880',b'755119985731706880',b'Mari/\xf0\x9f\x92\x9c\\',b'1472172619000.0',b'0',b'0',,,
b'768973800541130752',b'#RosarioSangra una marcha convocada tan solo hace unos d\xc3\xadas por medio de las redes sociales. Miles de Rosarinos marchan por mas seguridad.',b'463801235',b'463801235',b'Pablo',b'1472172615000.0',b'0',b'0',,,
b'768973738943606785',b'#RosarioSangra #Rosariazo en directohttps://twitter.com/ConclusionRos/status/768935971110981632\xc2\xa0\xe2\x80\xa6',b'1349314070',b'1349314070',b'ReyLear67',b'1472172600000.0',b'5',b'8',,,
b'768973723504369664',b'#RosarioSangra #JuevesIntratable Los socialistas son peores que los K',b'275635686',b'275635686',b'Niyo Puedo',b'1472172597000.0',b'1',b'1',,,
b'768973720476086272',b'Impresionante la marcha #RosarioSangra ojala escuchen los ruegos de la gente!! #Juevesintratable',b'179204541',b'179204541',b'Silvia',b'1472172596000.0',b'0',b'2',,,
b'768973705502400512',b'La marcha #RosarioSangra fue convocada por redes sociales y se comprometieron a salir.\nAyer en BS.AS se convoc\xc3\xb3 el 24A y fue poca gente.',b'3328795281',b'3328795281',b'PPT \xf0\x9f\x8c\x90',b'1472172592000.0',b'79',b'117',,,
b'768973654294159361',b'#RosarioSangra digamos basta',b'755119985731706880',b'755119985731706880',b'Mari/\xf0\x9f\x92\x9c\\',b'1472172580000.0',b'0',b'0',,,
b'768973635264667648',b'#rosariosangra antes del socialismo no veias personas consumiendo drogas en las plazas ahora lo ves a cualquier hora.',b'172241919',b'172241919',b'Alejandro',b'1472172576000.0',b'7',b'10',,,
b'768973631766528000',"b'LA SEGURIDAD SOMOS NOSOTROS EL PUEBLO, SI LOS QUE NOS REPRESENTAN NO SIRVEN QUE SE VAYAN!!! #RosarioSangra'",b'89950693',b'89950693',b'Cecil \xf0\x9f\x92\xab',b'1472172575000.0',b'0',b'0',,,
b'768973626313940992',b'#JuevesIntratable Frente a Casa de la Gobernacion #RosarioSangra y Tribunales pic.twitter.com/7jWLtyRx7A',b'1201531874',b'1201531874',b'Maria Perucho Sendra',b'1472172574000.0',b'1',b'0',,,
b'768973618105679872',b'#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n#RosarioSangra',b'2875503279',b'2875503279',b' M a y r a ',b'1472172572000.0',b'0',b'0',,,
b'768973606546178049',b'Inseguridad hace reclamar hermosa #Rosario. Mi ciudad se levanta para reclamar que alguien nos cuide #RosarioSangra pic.twitter.com/fysvbfDXCj',b'128912378',b'128912378',b'Maximiliano A. Lequi',b'1472172569000.0',b'15',b'8',,,
b'768973595531964416',b'#RosarioSangra Demasiado educados somos en esta ciudad que no los echa a patadas a jueces y pol\xc3\xadticos corruptos por acci\xc3\xb3n u omisi\xc3\xb3n.',b'2784757783',b'2784757783',b'Vecina de Brooklyn',b'1472172566000.0',b'0',b'2',,,
b'768973574992433152',b'Nos matan d\xc3\xada a d\xc3\xada. Hagan algo carajo sr gobernador no mas humo!ni muertes!#RosarioSangra',b'199425667',b'199425667',b'silvina mariela oses',b'1472172561000.0',b'1',b'0',,,
b'768973553739923456',b'#rosariosangra #RosarioMarcha',b'2752919350',b'2752919350',b'Ester Matias',b'1472172556000.0',b'0',b'0',,,
b'768973531455561728',b'Muchas gracias @luisnovaresio @SANTIAGODELMORO @Intratablestv #juevesintratables por visibilizar #RosarioSangra',b'1026410418',b'1026410418',b'RaquelA',b'1472172551000.0',b'8',b'11',,,
b'768973517169754112',b'@luisnovaresio @Sietecase @ertenembaum #RosarioSangra https://twitter.com/HernanFunes/status/768963399556427776\xc2\xa0\xe2\x80\xa6',b'295195967',b'295195967',b'Marie',b'1472172547000.0',b'0',b'0',,,
b'768973504519766017',b'@luisnovaresio Gracias ningun medio nos saco porque es el interior #RosarioSangra @JonatanVialehttps://twitter.com/Luciano434/status/768953065802199040\xc2\xa0\xe2\x80\xa6',b'177402586',b'177402586',b'Paula Palermo',b'1472172544000.0',b'1',b'1',,,
b'768973502829432832',b'El pueblo unido jam\xc3\xa1s ser\xc3\xa1 vencido!!! #RosarioSangra',b'305704728',b'305704728',b'Veronica Santo',b'1472172544000.0',b'0',b'0',,,
b'768973500526784512',b'@gimassoud tu dolor es el dolor de todos en Rosario. Por eso hoy decimos basta! #RosarioSangra',b'81900788',b'81900788',b'Nieves Eternas',b'1472172544000.0',b'2',b'3',,,
b'768973472647225344',"b'4000 gendarmes hab\xc3\xada en diciembre, quedan 300 donde quedaron las promesas @mauriciomacri #RosarioSangra'",b'1158524670',b'1158524670',b'Fran Lopez',b'1472172537000.0',b'0',b'0',,,
b'768973431215882240',b'#RosarioSangra por los  legisladores sin huevos para reformar el codigo penal y porque nos toco en desgracia el inoperante @MiguelLifschitz',b'469483235',b'469483235',b'ricky ferreyra',b'1472172527000.0',b'1',b'3',,,
b'768973403235713025',b'Que podemos.esperar del ps un partido que naci\xc3\xb3 de violencia y asesinos los mismos asesinos que hoy gobiernan #Montoneros #rosariosangra',b'391034485',b'391034485',b'ezequiel alvarez',b'1472172520000.0',b'1',b'0',,,
b'768973369630978048',b'#RosarioSangra Por fin la gente sale a la calle a pedir seguridad !!!!! Bravo Rosario ',b'842334870',b'842334870',b'Marcela CAVS',b'1472172512000.0',b'0',b'3',,,
b'768973366128771072',b'#RosarioSangra.',b'93491913',b'93491913',b'Nico L\xc3\xa1s Tarquini',b'1472172511000.0',b'0',b'0',,,
b'768973343957614592',b'#RosarioSangra https://twitter.com/El_hijo_fallado/status/768961405265539073\xc2\xa0\xe2\x80\xa6',b'1504487322',b'1504487322',b'siorodriguez',b'1472172506000.0',b'0',b'1',,,
b'768973310130552832',b'#RosarioSangra seguridad y paz de una vez por todas',b'110298466',b'110298466',b'Bruno Francescutti',b'1472172498000.0',b'3',b'2',,,
b'768973302673080320',b'No damos mas no damos mas!!! #RosarioSangra',b'199425667',b'199425667',b'silvina mariela oses',b'1472172496000.0',b'3',b'4',,,
b'768973296947851264',b'#RosarioSangra basta de inseguridad',b'633999141',b'633999141',b'Victoria Vaillard',b'1472172495000.0',b'0',b'0',,,
b'768973289834287104',"b'#RosarioSangra MARCHAS Basta de inseguridad Dirigentes, pol\xc3\xadticos, policia, la gente est\xc3\xa1 cansada de vivir con miedo pic.twitter.com/nrH7gn2eNk'",b'145437520',b'145437520',b'Emiliano Chaui',b'1472172493000.0',b'66',b'51',,,
b'768973281395367936',b'#JuevesIntratable @Intratablestv #RosarioSangra acompa\xc3\xb1o al pueblo Rosarino',b'319706731',b'319706731',b'Paula',b'1472172491000.0',b'2',b'6',,,
b'768973276609667073',b'#rosariosangra gracias #JuevesIntratable por difundir lo que el socialismo censura.',b'172241919',b'172241919',b'Alejandro',b'1472172490000.0',b'0',b'0',,,
b'768973235962675200',b'Pena infinita a lo que lleg\xc3\xb3 Rosario #RosarioSangra',b'24804150',b'24804150',b'maria magendie \xef\xa3\xbf',b'1472172480000.0',b'1',b'6',,,
b'768973227838345216',b'#rosariosangra Basta de matarnos!!! los rosarinos dicen \xc2\xa1\xc2\xa1\xc2\xa1Presente!!! @todonoticias @sershus',b'2752919350',b'2752919350',b'Ester Matias',b'1472172479000.0',b'0',b'1',,,
b'768973225166512128',b'Que increible lo de Rosario! #JuevesIntratable #RosarioSangra',b'135043544',b'135043544',b'Kari Otero',b'1472172478000.0',b'6',b'6',,,
b'768973215704162305',b'#RosarioSangra Tel\xc3\xa9fono!!! @maxipullaro',b'151452908',b'151452908',b'Majose\xf0\x9f\x8c\xb1',b'1472172476000.0',b'0',b'0',,,
b'768973211992264706',"b'#RosarioSangra Los rosarinos se defienden, no de los delincuentes; se defienden de sus gobernantes complices. https://twitter.com/lacapital/status/768966115380912128\xc2\xa0\xe2\x80\xa6'",b'238757338',b'238757338',b'Alfredo Brandon',b'1472172475000.0',b'1',b'0',,,
b'768973209962242049',b'#RosarioSangra ',b'73235020',b'73235020',b'Morena',b'1472172474000.0',b'0',b'0',,,
b'768973199010893824',b'El fracaso socialista lo hizo posible. \n#RosarioCiudadLiberada\n#RosarioSangra https://twitter.com/FabiArg2009/status/768952505929699328\xc2\xa0\xe2\x80\xa6',b'3068989197',b'3068989197',b'Oscar A. Pereyra',b'1472172472000.0',b'3',b'3',,,
b'768973196360052737',b'#Rosariaszo #RosarioSangra https://twitter.com/lacapital/status/768945671793696769\xc2\xa0\xe2\x80\xa6',b'1349314070',b'1349314070',b'ReyLear67',b'1472172471000.0',b'4',b'3',,,
b'768973192132173830',b'BASTA DE MUERTES A MANO DE DELINCUENTES!!! ROSARIO PRESENTE!!! #RosarioSangra',b'2875503279',b'2875503279',b' M a y r a ',b'1472172470000.0',b'1',b'1',,,
b'768973179306074112',b'#Rosariosangra https://twitter.com/Luciano434/status/768953065802199040\xc2\xa0\xe2\x80\xa6',b'48351046',b'48351046',b'Hector de Rosario',b'1472172467000.0',b'1',b'0',,,
b'768973142014451712',b'#RosarioSangra: multitudinaria protesta contra los cr\xc3\xadmenes violentos http://www.lavoz.com.ar/node/1076923\xc2\xa0 v\xc3\xada @LAVOZcomar',b'2347467073',b'2347467073',b'Hector74',b'1472172458000.0',b'6',b'4',,,
b'768973089812152320',b'\xc2\xbfHay algo de alegr\xc3\xada en la revoluci\xc3\xb3n de la alegria? #RosarioSangra https://www.youtube.com/watch?v=LDcGZL4zSpg\xc2\xa0\xe2\x80\xa6',b'714186957119733762',b'714186957119733762',b'The \xc3\x91oquis',b'1472172446000.0',b'0',b'0',,,
b'768973043985186816',b'#ObjetivoCFK\n#Prejuzgamiento\n#RosarioSangra\n#juicioPoliticoAMarijuan\nen rosario dej\xc3\xa1 el celu en tu casa p matanpelhttps://twitter.com/ConclusionRos/status/768945984965603329\xc2\xa0\xe2\x80\xa6',b'158105787',b'158105787',b'AnitaK',b'1472172435000.0',b'5',b'3',,,
b'768973041569112064',b'#RosarioSangra https://www.instagram.com/p/BJjWUPgBGFM6Y1neFIXGOXxFJuv1LyipR1TOVE0/\xc2\xa0\xe2\x80\xa6',b'180091530',b'180091530',b'Adri\xc3\xa1n Garino',b'1472172434000.0',b'0',b'0',,,
b'768973029791698944',b'Estan saliendo al aire en #JuevesIntratable #RosarioSangra https://twitter.com/christiangferra/status/768971776051249152\xc2\xa0\xe2\x80\xa6',b'870494730',b'870494730',b'Pablo',b'1472172431000.0',b'14',b'8',,,
b'768972847943409665',b'Que no se quede mi pueblo dormido. Cuanto m\xc3\xa1s? #RosarioSangra https://twitter.com/FabiArg2009/status/768952505929699328\xc2\xa0\xe2\x80\xa6',b'134282842',b'134282842',b'Lour Goncebatt',b'1472172388000.0',b'19',b'16',,,
b'768972823004123136',b'#Rosariosangra @LongobardiMhttps://twitter.com/MitreRosario/status/768954748997341184\xc2\xa0\xe2\x80\xa6',b'48351046',b'48351046',b'Hector de Rosario',b'1472172382000.0',b'0',b'0',,,
b'768972812249882624',b'#juevesintratables q vuelvan los militares a poner orden en las calles! En Rosario ns est\xc3\xa1n matando ls cacos s\xc3\xb3lo x deporte #RosarioSangra',b'760452616249864192',b'760452616249864192',b'Santiago Arbensen',b'1472172379000.0',b'0',b'0',,,
b'768972792205279232',"b'#RosarioSangra Si vuelve Gendarmer\xc3\xada para qu\xc3\xa9 se queda @maxipullaro? Su ""plan secreto"" fracas\xc3\xb3.'",b'2784757783',b'2784757783',b'Vecina de Brooklyn',b'1472172375000.0',b'0',b'2',,,
b'768972744885170177',"b'Qu\xc3\xa9 consiguen con la renuncia de un funcionario? Que venga otro con m\xc3\xa1s ganas de progresar econ\xc3\xb3micamente. Mano dura, no m\xc3\xa1s. #RosarioSangra'",b'324067790',b'324067790',b'rodrigo',b'1472172363000.0',b'0',b'0',,,
b'768972639432011777',"b'Estuvimos 12 a\xc3\xb1os con ""Sensaci\xc3\xb3n de Inseguridad"",no quiero estar m\xc3\xa1s ni un mes as\xc3\xad \n#RosarioSangra #JuevesIntratablehttps://twitter.com/candelaffa/status/768970267481759745\xc2\xa0\xe2\x80\xa6'",b'414946839',b'414946839',b'Noe',b'1472172338000.0',b'5',b'13',,,
b'768972579046625280',b'#RosarioSangra ',b'415837706',b'415837706',b'Vale Di Risio',b'1472172324000.0',b'0',b'0',,,
b'768972557819215872',b'@todonoticias @fernandocarnota por favor difundan la marcha de un pueblo que dice basta. #RosarioSangra',b'81900788',b'81900788',b'Nieves Eternas',b'1472172319000.0',b'1',b'1',,,
b'768972489363955712',"b'Los porte\xc3\xb1os hablando de pol\xc3\xadtica cuando se refieren a la marcha, pobres, no entienden nada, se creen el ombligo del mundo, #RosarioSangra'",b'139897410',b'139897410',b'gustavo nieva',b'1472172302000.0',b'4',b'6',,,
b'768972466312056832',b'La plaza San Mart\xc3\xadn como nunca la viste. Nos uni\xc3\xb3 el espanto y el horror. Ahora tenemos q salir #RosarioSangra pic.twitter.com/KLTmgnylGq',b'309846866',b'309846866',b'Juan Lucas Ruffolo',b'1472172297000.0',b'35',b'32',,,
b'768972433776836610',b'Y todos los dias q sean necesarios! #RosarioSangra https://twitter.com/lacapital/status/768970881406214144\xc2\xa0\xe2\x80\xa6',b'572139011',b'572139011',b'7 estrellas',b'1472172289000.0',b'5',b'6',,,
b'768972400713236480',b'#RosarioSangra much\xc3\xadsima gente se est\xc3\xa1 despertando  pic.twitter.com/dAubV7WNoD',b'453904103',b'453904103',b'Maru',b'1472172281000.0',b'17',b'10',,,
b'768972372175192064',b'#RosarioSangra https://twitter.com/ElCipayo/status/768963657908707330\xc2\xa0\xe2\x80\xa6',b'51547321',b'51547321',b'\xf0\x9f\x8c\xb1\xf0\x9f\x91\x89L-O-B-A\xf0\x9f\x91\x88\xf0\x9f\x8c\xb1',b'1472172274000.0',b'6',b'2',,,
b'768972349932769280',b'#RosarioSangra @intratables @Lanataenel13',b'1598910954',b'1598910954',b'patricia avila',b'1472172269000.0',b'0',b'0',,,
b'768972289216016384',"b'Que cantidad de personas que habia protestando en la marcha de hoy, ojala las cosas cambien de una buena vez en la ciudad #RosarioSangra'",b'597075057',b'597075057',b'\xe2\x80\xa2Fr\xc3\xa4n\xc3\xa7\xc3\xaesc\xc3\xb8\xe2\x80\xa2',b'1472172255000.0',b'22',b'13',,,
b'768972268059983872',b'#NuncaMas #RosarioSangra ... https://twitter.com/negracanalla/status/761366144385179648\xc2\xa0\xe2\x80\xa6',b'2411324736',b'2411324736',b'RODRIGUEZKA  \xe2\x9c\x8c\xf0\x9f\x90\xa7\xe2\x99\xa5\xe2\x9d\x97',b'1472172250000.0',b'0',b'0',,,
b'768972261386776576',b'Los Santafesinos (capitalinos) no nos movemos de casa a no ser que toquen Los Palmeras(gratis) #RosarioSangra Toda Santa Fe sangra!Verguenza',b'709803809',b'709803809',b'Bernarda Grinspun',b'1472172248000.0',b'1',b'2',,,
